rt,trial_type,trial_index,trial_number,plugin_version,time_elapsed,random_id,participant_id,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,is_right,reflection_1,reflection_2
7543,html-keyboard-response,90,81,2.0.0,769484,prp7u0aoxof,lion,<b><font size=6>The sun revolves around the earth.</font></b>,m,Astronomy,Solar system,TRUE,FALSE,FALSE,TRUE,1,NA,No
4437,html-keyboard-response,91,82,2.0.0,774423,prp7u0aoxof,lion,<b><font size=6>The sun produces gravity.</font></b>,m,Astronomy,Star,FALSE,TRUE,TRUE,FALSE,0,NA,No
5460,html-keyboard-response,92,83,2.0.0,780386,prp7u0aoxof,lion,<b><font size=6>Planets are more massive than moons.</font></b>,z,Astronomy,Planet,TRUE,TRUE,TRUE,TRUE,1,NA,No
14140,html-keyboard-response,93,84,2.0.0,795027,prp7u0aoxof,lion,<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>,z,Astronomy,Lunar phase,FALSE,TRUE,TRUE,TRUE,1,NA,No
2923,html-keyboard-response,94,85,2.0.0,798453,prp7u0aoxof,lion,<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>,m,Astronomy,Lunar phase,TRUE,FALSE,FALSE,TRUE,1,NA,No
8244,html-keyboard-response,95,86,2.0.0,807199,prp7u0aoxof,lion,<b><font size=6>A change in overall sunlight causes the seasons.</font></b>,m,Astronomy,Season,TRUE,TRUE,TRUE,FALSE,0,NA,No
5640,html-keyboard-response,96,87,2.0.0,813341,prp7u0aoxof,lion,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,1,NA,No
2870,html-keyboard-response,97,88,2.0.0,816714,prp7u0aoxof,lion,<b><font size=6>The earth revolves around the sun.</font></b>,z,Astronomy,Solar system,FALSE,TRUE,TRUE,TRUE,1,NA,No
14789,html-keyboard-response,98,89,2.0.0,832004,prp7u0aoxof,lion,<b><font size=6>Planets are more massive than stars.</font></b>,m,Astronomy,Planet,TRUE,FALSE,FALSE,TRUE,1,NA,No
3216,html-keyboard-response,99,90,2.0.0,835724,prp7u0aoxof,lion,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,1,NA,No
2433,html-keyboard-response,100,91,2.0.0,838658,prp7u0aoxof,lion,<b><font size=6>The sun produces light.</font></b>,z,Astronomy,Star,TRUE,TRUE,TRUE,TRUE,1,NA,No
6597,html-keyboard-response,101,92,2.0.0,845757,prp7u0aoxof,lion,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,1,NA,No
5025,html-keyboard-response,102,93,2.0.0,851285,prp7u0aoxof,lion,<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>,z,Astronomy,Lunar phase,TRUE,TRUE,TRUE,TRUE,1,NA,No
6192,html-keyboard-response,103,94,2.0.0,857978,prp7u0aoxof,lion,<b><font size=6>The earth's rotation causes the seasons.</font></b>,z,Astronomy,Season,FALSE,FALSE,FALSE,FALSE,0,NA,No
41069,html-keyboard-response,104,95,2.0.0,899547,prp7u0aoxof,lion,<b><font size=6>The sun revolves around the moon.</font></b>,m,Astronomy,Solar system,FALSE,FALSE,FALSE,TRUE,1,NA,No
11425,html-keyboard-response,105,96,2.0.0,911474,prp7u0aoxof,lion,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,1,NA,No
6466,html-keyboard-response,106,97,2.0.0,918441,prp7u0aoxof,lion,<b><font size=6>Stars are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,TRUE,TRUE,FALSE,0,NA,No
4073,html-keyboard-response,107,98,2.0.0,923016,prp7u0aoxof,lion,<b><font size=6>The sun produces sound.</font></b>,z,Astronomy,Star,FALSE,FALSE,FALSE,FALSE,0,NA,No
7119,html-keyboard-response,108,99,2.0.0,930636,prp7u0aoxof,lion,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,m,Astronomy,Season,TRUE,FALSE,FALSE,TRUE,1,NA,No
7725,html-keyboard-response,109,100,2.0.0,938862,prp7u0aoxof,lion,<b><font size=6>The moon produces light.</font></b>,m,Astronomy,Star,TRUE,FALSE,FALSE,TRUE,1,NA,No
2570,html-keyboard-response,6,1,2.0.0,17669,prrxk4q3fpj,llama,<b><font size=6>A moving bullet loses weight.</font></b>,m,Mechanics,Velocity,FALSE,FALSE,FALSE,TRUE,1,NA,no
2150,html-keyboard-response,7,2,2.0.0,20322,prrxk4q3fpj,llama,<b><font size=6>Forces can be balanced or unbalanced.</font></b>,z,Mechanics,Force,FALSE,TRUE,TRUE,TRUE,1,NA,no
17098,html-keyboard-response,8,3,2.0.0,37921,prrxk4q3fpj,llama,<b><font size=6>Constant acceleration requires constant force.</font></b>,z,Mechanics,Acceleration,TRUE,TRUE,TRUE,TRUE,1,NA,no
8281,html-keyboard-response,9,4,2.0.0,46706,prrxk4q3fpj,llama,<b><font size=6>A moving bullet loses height.</font></b>,z,Mechanics,Velocity,FALSE,TRUE,TRUE,TRUE,1,NA,no
2071,html-keyboard-response,10,5,2.0.0,49279,prrxk4q3fpj,llama,<b><font size=6>Energy can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,FALSE,TRUE,TRUE,TRUE,1,NA,no
16891,html-keyboard-response,11,6,2.0.0,66672,prrxk4q3fpj,llama,<b><font size=6>Color can be transferred from one object to another.</font></b>,m,Mechanics,Momentum,FALSE,FALSE,FALSE,TRUE,1,NA,no
27756,html-keyboard-response,12,7,2.0.0,94930,prrxk4q3fpj,llama,<b><font size=6>Constant motion requires constant force.</font></b>,m,Mechanics,Acceleration,TRUE,FALSE,FALSE,TRUE,1,NA,no
9431,html-keyboard-response,13,8,2.0.0,104863,prrxk4q3fpj,llama,<b><font size=6>Anvils fall through air faster than feathers.</font></b>,z,Mechanics,Gravity,TRUE,TRUE,TRUE,TRUE,1,NA,no
7483,html-keyboard-response,14,9,2.0.0,112848,prrxk4q3fpj,llama,<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>,z,Mechanics,Gravity,TRUE,FALSE,FALSE,FALSE,0,NA,no
1416,html-keyboard-response,15,10,2.0.0,114766,prrxk4q3fpj,llama,<b><font size=6>Forces can be male or female.</font></b>,m,Mechanics,Force,FALSE,FALSE,FALSE,TRUE,1,NA,no
17973,html-keyboard-response,16,11,2.0.0,133241,prrxk4q3fpj,llama,<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>,m,Mechanics,Gravity,FALSE,FALSE,FALSE,TRUE,1,NA,no
2673,html-keyboard-response,17,12,2.0.0,136415,prrxk4q3fpj,llama,<b><font size=6>A moving bullet loses speed.</font></b>,z,Mechanics,Velocity,TRUE,TRUE,TRUE,TRUE,1,NA,no
3151,html-keyboard-response,18,13,2.0.0,140069,prrxk4q3fpj,llama,<b><font size=6>Forces can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,TRUE,FALSE,FALSE,FALSE,0,NA,no
15742,html-keyboard-response,19,14,2.0.0,156314,prrxk4q3fpj,llama,<b><font size=6>Constant force can yield constant rest.</font></b>,z,Mechanics,Acceleration,FALSE,TRUE,TRUE,TRUE,1,NA,no
36947,html-keyboard-response,20,15,2.0.0,193762,prrxk4q3fpj,llama,<b><font size=6>A moving bullet loses force.</font></b>,z,Mechanics,Velocity,TRUE,FALSE,FALSE,FALSE,0,NA,no
1816,html-keyboard-response,21,16,2.0.0,196080,prrxk4q3fpj,llama,<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>,m,Mechanics,Gravity,FALSE,TRUE,TRUE,FALSE,0,NA,no
18472,html-keyboard-response,22,17,2.0.0,215053,prrxk4q3fpj,llama,<b><font size=6>Forces can be strong or weak.</font></b>,m,Mechanics,Force,TRUE,TRUE,TRUE,FALSE,0,NA,no
3246,html-keyboard-response,23,18,2.0.0,218800,prrxk4q3fpj,llama,<b><font size=6>Forces can be straight or curved.</font></b>,m,Mechanics,Force,TRUE,FALSE,FALSE,TRUE,1,NA,no
3490,html-keyboard-response,24,19,2.0.0,222793,prrxk4q3fpj,llama,<b><font size=6>Constant speed requires constant acceleration.</font></b>,m,Mechanics,Acceleration,FALSE,FALSE,FALSE,TRUE,1,NA,no
3668,html-keyboard-response,25,20,2.0.0,226962,prrxk4q3fpj,llama,<b><font size=6>Momentum can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,TRUE,TRUE,TRUE,TRUE,1,NA,no
12724,html-keyboard-response,27,21,2.0.0,242391,prrxk4q3fpj,llama,<b><font size=6>The sun revolves around the earth.</font></b>,m,Astronomy,Solar system,TRUE,FALSE,FALSE,TRUE,1,NA,no
12899,html-keyboard-response,28,22,2.0.0,255792,prrxk4q3fpj,llama,<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>,z,Astronomy,Lunar phase,TRUE,FALSE,FALSE,FALSE,0,NA,no
10350,html-keyboard-response,29,23,2.0.0,266644,prrxk4q3fpj,llama,<b><font size=6>The sun produces sound.</font></b>,z,Astronomy,Star,FALSE,FALSE,FALSE,FALSE,0,NA,no
6346,html-keyboard-response,30,24,2.0.0,273492,prrxk4q3fpj,llama,<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>,z,Astronomy,Lunar phase,FALSE,TRUE,TRUE,TRUE,1,NA,no
2176,html-keyboard-response,31,25,2.0.0,276169,prrxk4q3fpj,llama,<b><font size=6>The sun revolves around the moon.</font></b>,m,Astronomy,Solar system,FALSE,FALSE,FALSE,TRUE,1,NA,no
15245,html-keyboard-response,32,26,2.0.0,291917,prrxk4q3fpj,llama,<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>,m,Astronomy,Lunar phase,TRUE,TRUE,TRUE,FALSE,0,NA,no
9101,html-keyboard-response,33,27,2.0.0,301520,prrxk4q3fpj,llama,<b><font size=6>A change in overall sunlight causes the seasons.</font></b>,m,Astronomy,Season,TRUE,TRUE,TRUE,FALSE,0,NA,no
2895,html-keyboard-response,34,28,2.0.0,304918,prrxk4q3fpj,llama,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,z,Astronomy,Season,TRUE,FALSE,FALSE,FALSE,0,NA,no
2041,html-keyboard-response,35,29,2.0.0,307460,prrxk4q3fpj,llama,<b><font size=6>The sun produces light.</font></b>,z,Astronomy,Star,TRUE,TRUE,TRUE,TRUE,1,NA,no
3251,html-keyboard-response,36,30,2.0.0,311212,prrxk4q3fpj,llama,<b><font size=6>The earth's rotation causes the seasons.</font></b>,z,Astronomy,Season,FALSE,FALSE,FALSE,FALSE,0,NA,no
2766,html-keyboard-response,37,31,2.0.0,314480,prrxk4q3fpj,llama,<b><font size=6>Planets are more massive than moons.</font></b>,z,Astronomy,Planet,TRUE,TRUE,TRUE,TRUE,1,NA,no
2598,html-keyboard-response,38,32,2.0.0,317580,prrxk4q3fpj,llama,<b><font size=6>The sun produces gravity.</font></b>,z,Astronomy,Star,FALSE,TRUE,TRUE,TRUE,1,NA,no
9335,html-keyboard-response,39,33,2.0.0,327425,prrxk4q3fpj,llama,<b><font size=6>The moon produces light.</font></b>,m,Astronomy,Star,TRUE,FALSE,FALSE,TRUE,1,NA,no
22513,html-keyboard-response,40,34,2.0.0,350461,prrxk4q3fpj,llama,<b><font size=6>Stars are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,TRUE,TRUE,FALSE,0,NA,no
2432,html-keyboard-response,41,35,2.0.0,353395,prrxk4q3fpj,llama,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,1,NA,no
2973,html-keyboard-response,42,36,2.0.0,356871,prrxk4q3fpj,llama,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,1,NA,no
3364,html-keyboard-response,43,37,2.0.0,360737,prrxk4q3fpj,llama,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,1,NA,no
3778,html-keyboard-response,44,38,2.0.0,365018,prrxk4q3fpj,llama,<b><font size=6>Planets are more massive than stars.</font></b>,z,Astronomy,Planet,TRUE,FALSE,FALSE,FALSE,0,NA,no
11476,html-keyboard-response,45,39,2.0.0,376998,prrxk4q3fpj,llama,<b><font size=6>The earth revolves around the sun.</font></b>,z,Astronomy,Solar system,FALSE,TRUE,TRUE,TRUE,1,NA,no
4614,html-keyboard-response,46,40,2.0.0,382114,prrxk4q3fpj,llama,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,1,NA,no
7722,html-keyboard-response,48,41,2.0.0,392541,prrxk4q3fpj,llama,<b><font size=6>There are numbers between 10 and 10.</font></b>,m,Fractions,Infinite density,FALSE,FALSE,FALSE,TRUE,1,NA,no
4686,html-keyboard-response,49,42,2.0.0,397730,prrxk4q3fpj,llama,<b><font size=6>1/13 is greater than 1/30.</font></b>,z,Fractions,Ordering,FALSE,TRUE,TRUE,TRUE,1,NA,no
3514,html-keyboard-response,50,43,2.0.0,401746,prrxk4q3fpj,llama,<b><font size=6>All integers are expressible as fractions.</font></b>,z,Fractions,Conversion,FALSE,TRUE,TRUE,TRUE,1,NA,no
3385,html-keyboard-response,51,44,2.0.0,405632,prrxk4q3fpj,llama,<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>,m,Fractions,Infinite density,TRUE,FALSE,FALSE,TRUE,1,NA,no
2337,html-keyboard-response,52,45,2.0.0,408471,prrxk4q3fpj,llama,<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>,z,Fractions,Addition,TRUE,TRUE,TRUE,TRUE,1,NA,no
2115,html-keyboard-response,53,46,2.0.0,411088,prrxk4q3fpj,llama,<b><font size=6>4 divided by 2/1 is 2.</font></b>,z,Fractions,Division,TRUE,TRUE,TRUE,TRUE,1,NA,no
4870,html-keyboard-response,54,47,2.0.0,416460,prrxk4q3fpj,llama,<b><font size=6>8 divided by 1/2 is 4.</font></b>,m,Fractions,Division,TRUE,FALSE,FALSE,TRUE,1,NA,no
2821,html-keyboard-response,55,48,2.0.0,419782,prrxk4q3fpj,llama,<b><font size=6>12/13 is greater than 1/13.</font></b>,z,Fractions,Ordering,TRUE,TRUE,TRUE,TRUE,1,NA,no
3964,html-keyboard-response,56,49,2.0.0,424248,prrxk4q3fpj,llama,<b><font size=6>1/17 is greater than 1/9.</font></b>,m,Fractions,Ordering,TRUE,FALSE,FALSE,TRUE,1,NA,no
5767,html-keyboard-response,57,50,2.0.0,430516,prrxk4q3fpj,llama,<b><font size=6>All decimals are expressible as fractions.</font></b>,z,Fractions,Conversion,TRUE,TRUE,TRUE,TRUE,1,NA,no
1796,html-keyboard-response,58,51,2.0.0,432814,prrxk4q3fpj,llama,<b><font size=6>There are numbers between 1 and 3.</font></b>,z,Fractions,Infinite density,TRUE,TRUE,TRUE,TRUE,1,NA,no
3069,html-keyboard-response,59,52,2.0.0,436386,prrxk4q3fpj,llama,<b><font size=6>All fractions are expressible as integers.</font></b>,m,Fractions,Conversion,FALSE,FALSE,FALSE,TRUE,1,NA,no
3732,html-keyboard-response,60,53,2.0.0,440619,prrxk4q3fpj,llama,<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>,z,Fractions,Infinite density,FALSE,TRUE,TRUE,TRUE,1,NA,no
3088,html-keyboard-response,61,54,2.0.0,444209,prrxk4q3fpj,llama,<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>,z,Fractions,Addition,FALSE,TRUE,TRUE,TRUE,1,NA,no
2245,html-keyboard-response,62,55,2.0.0,446955,prrxk4q3fpj,llama,<b><font size=6>1/17 is greater than 16/17.</font></b>,m,Fractions,Ordering,FALSE,FALSE,FALSE,TRUE,1,NA,no
1808,html-keyboard-response,63,56,2.0.0,449265,prrxk4q3fpj,llama,<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>,m,Fractions,Addition,FALSE,FALSE,FALSE,TRUE,1,NA,no
3414,html-keyboard-response,64,57,2.0.0,453181,prrxk4q3fpj,llama,<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>,m,Fractions,Addition,TRUE,FALSE,FALSE,TRUE,1,NA,no
4945,html-keyboard-response,65,58,2.0.0,458628,prrxk4q3fpj,llama,<b><font size=6>All fractions are expressible as decimals.</font></b>,z,Fractions,Conversion,TRUE,FALSE,FALSE,FALSE,0,NA,no
3458,html-keyboard-response,66,59,2.0.0,462588,prrxk4q3fpj,llama,<b><font size=6>8 divided by 2/1 is 3.</font></b>,m,Fractions,Division,FALSE,FALSE,FALSE,TRUE,1,NA,no
3332,html-keyboard-response,67,60,2.0.0,466422,prrxk4q3fpj,llama,<b><font size=6>4 divided by 1/2 is 8.</font></b>,z,Fractions,Division,FALSE,TRUE,TRUE,TRUE,1,NA,no
2923,html-keyboard-response,69,61,2.0.0,472051,prrxk4q3fpj,llama,<b><font size=6>Coats produce heat.</font></b>,m,Thermodynamics,Heat source,TRUE,FALSE,FALSE,TRUE,1,NA,no
5471,html-keyboard-response,70,62,2.0.0,478024,prrxk4q3fpj,llama,<b><font size=6>Ice has a lower temperature than water.</font></b>,z,Thermodynamics,Temperature,TRUE,TRUE,TRUE,TRUE,1,NA,no
11966,html-keyboard-response,71,63,2.0.0,490491,prrxk4q3fpj,llama,<b><font size=6>Rain produces heat.</font></b>,m,Thermodynamics,Heat source,FALSE,FALSE,FALSE,TRUE,1,NA,no
3071,html-keyboard-response,72,64,2.0.0,494064,prrxk4q3fpj,llama,<b><font size=6>Steam has a lower temperature than ice.</font></b>,m,Thermodynamics,Temperature,FALSE,FALSE,FALSE,TRUE,1,NA,no
19641,html-keyboard-response,73,65,2.0.0,514206,prrxk4q3fpj,llama,<b><font size=6>Heat increases an object's weight.</font></b>,m,Thermodynamics,Thermal expansion,TRUE,FALSE,FALSE,TRUE,1,NA,no
6753,html-keyboard-response,74,66,2.0.0,521461,prrxk4q3fpj,llama,<b><font size=6>Heat increases an object's temperature.</font></b>,z,Thermodynamics,Thermal expansion,TRUE,TRUE,TRUE,TRUE,1,NA,no
1043,html-keyboard-response,75,67,2.0.0,523007,prrxk4q3fpj,llama,<b><font size=6>The sun has heat.</font></b>,z,Thermodynamics,Heat,TRUE,TRUE,TRUE,TRUE,1,NA,no
16137,html-keyboard-response,76,68,2.0.0,539644,prrxk4q3fpj,llama,<b><font size=6>Heat increases an object's color.</font></b>,z,Thermodynamics,Thermal expansion,FALSE,FALSE,FALSE,FALSE,0,NA,no
4540,html-keyboard-response,77,69,2.0.0,544686,prrxk4q3fpj,llama,<b><font size=6>Pressure produces heat.</font></b>,z,Thermodynamics,Heat source,FALSE,TRUE,TRUE,TRUE,1,NA,no
4310,html-keyboard-response,78,70,2.0.0,549498,prrxk4q3fpj,llama,<b><font size=6>Ice has heat.</font></b>,z,Thermodynamics,Heat,FALSE,TRUE,TRUE,TRUE,1,NA,no
11288,html-keyboard-response,79,71,2.0.0,561287,prrxk4q3fpj,llama,<b><font size=6>Gravity has heat.</font></b>,z,Thermodynamics,Heat,FALSE,FALSE,FALSE,FALSE,0,NA,no
1515,html-keyboard-response,80,72,2.0.0,563305,prrxk4q3fpj,llama,<b><font size=6>Ovens produce heat.</font></b>,z,Thermodynamics,Heat source,TRUE,TRUE,TRUE,TRUE,1,NA,no
3816,html-keyboard-response,81,73,2.0.0,567622,prrxk4q3fpj,llama,<b><font size=6>Heat increases an object's size.</font></b>,z,Thermodynamics,Thermal expansion,FALSE,TRUE,TRUE,TRUE,1,NA,no
8457,html-keyboard-response,82,74,2.0.0,576581,prrxk4q3fpj,llama,<b><font size=6>Water transfers heat to steam.</font></b>,m,Thermodynamics,Heat transfer,TRUE,FALSE,FALSE,TRUE,1,NA,no
3056,html-keyboard-response,83,75,2.0.0,580139,prrxk4q3fpj,llama,<b><font size=6>Cold objects transfer heat to warm objects.</font></b>,m,Thermodynamics,Heat transfer,FALSE,FALSE,FALSE,TRUE,1,NA,no
7596,html-keyboard-response,84,76,2.0.0,588237,prrxk4q3fpj,llama,<b><font size=6>Boiling water has a lower temperature than steam.</font></b>,m,Thermodynamics,Temperature,FALSE,TRUE,TRUE,FALSE,0,NA,no
8347,html-keyboard-response,85,77,2.0.0,597086,prrxk4q3fpj,llama,<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>,z,Thermodynamics,Heat transfer,FALSE,TRUE,TRUE,TRUE,1,NA,no
7763,html-keyboard-response,86,78,2.0.0,605350,prrxk4q3fpj,llama,<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>,m,Thermodynamics,Temperature,TRUE,FALSE,FALSE,TRUE,1,NA,no
11888,html-keyboard-response,87,79,2.0.0,617740,prrxk4q3fpj,llama,<b><font size=6>Atoms have heat.</font></b>,z,Thermodynamics,Heat,TRUE,FALSE,FALSE,FALSE,0,NA,no
5112,html-keyboard-response,88,80,2.0.0,623353,prrxk4q3fpj,llama,<b><font size=6>Water transfers heat to ice.</font></b>,m,Thermodynamics,Heat transfer,TRUE,TRUE,TRUE,FALSE,0,NA,no
2790,html-keyboard-response,90,81,2.0.0,628849,prrxk4q3fpj,llama,<b><font size=6>Exercise can change one's genome.</font></b>,m,Genetics,Mutation,TRUE,FALSE,FALSE,TRUE,1,NA,no
7045,html-keyboard-response,91,82,2.0.0,636395,prrxk4q3fpj,llama,<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>,m,Genetics,Chromosome,FALSE,TRUE,TRUE,FALSE,0,NA,no
32862,html-keyboard-response,92,83,2.0.0,669757,prrxk4q3fpj,llama,<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>,z,Genetics,Expression,FALSE,TRUE,TRUE,TRUE,1,NA,no
32296,html-keyboard-response,93,84,2.0.0,702554,prrxk4q3fpj,llama,<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>,m,Genetics,Dominance,FALSE,FALSE,FALSE,TRUE,1,NA,no
4238,html-keyboard-response,94,85,2.0.0,707294,prrxk4q3fpj,llama,<b><font size=6>Intelligence is heritable.</font></b>,z,Genetics,Heritability,FALSE,TRUE,TRUE,TRUE,1,NA,no
6360,html-keyboard-response,95,86,2.0.0,714156,prrxk4q3fpj,llama,<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>,z,Genetics,Chromosome,TRUE,TRUE,TRUE,TRUE,1,NA,no
10297,html-keyboard-response,96,87,2.0.0,724955,prrxk4q3fpj,llama,<b><font size=6>Sunscreen can change one's genome.</font></b>,m,Genetics,Mutation,FALSE,FALSE,FALSE,TRUE,1,NA,no
3649,html-keyboard-response,97,88,2.0.0,729106,prrxk4q3fpj,llama,<b><font size=6>Viruses can change one's genome.</font></b>,z,Genetics,Mutation,FALSE,TRUE,TRUE,TRUE,1,NA,no
3566,html-keyboard-response,98,89,2.0.0,733174,prrxk4q3fpj,llama,<b><font size=6>Genes that code for eye color can be found in tears.</font></b>,m,Genetics,Expression,TRUE,FALSE,FALSE,TRUE,1,NA,no
2076,html-keyboard-response,99,90,2.0.0,735752,prrxk4q3fpj,llama,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,z,Genetics,Expression,FALSE,FALSE,FALSE,FALSE,0,NA,no
5861,html-keyboard-response,100,91,2.0.0,742114,prrxk4q3fpj,llama,<b><font size=6>Adults have more chromosomes than children.</font></b>,m,Genetics,Chromosome,TRUE,FALSE,FALSE,TRUE,1,NA,no
3211,html-keyboard-response,101,92,2.0.0,745827,prrxk4q3fpj,llama,<b><font size=6>Radiation can change one's genome.</font></b>,z,Genetics,Mutation,TRUE,TRUE,TRUE,TRUE,1,NA,no
6719,html-keyboard-response,102,93,2.0.0,753047,prrxk4q3fpj,llama,<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,TRUE,TRUE,TRUE,1,NA,no
2568,html-keyboard-response,103,94,2.0.0,756117,prrxk4q3fpj,llama,<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>,z,Genetics,Expression,TRUE,TRUE,TRUE,TRUE,1,NA,no
1981,html-keyboard-response,104,95,2.0.0,758600,prrxk4q3fpj,llama,<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,TRUE,TRUE,TRUE,TRUE,1,NA,no
13707,html-keyboard-response,105,96,2.0.0,772808,prrxk4q3fpj,llama,<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>,m,Genetics,Dominance,TRUE,FALSE,FALSE,TRUE,1,NA,no
1981,html-keyboard-response,106,97,2.0.0,775291,prrxk4q3fpj,llama,<b><font size=6>Pierced ears are heritable.</font></b>,m,Genetics,Heritability,FALSE,FALSE,FALSE,TRUE,1,NA,no
7193,html-keyboard-response,107,98,2.0.0,782987,prrxk4q3fpj,llama,<b><font size=6>Immunity to chickenpox is heritable.</font></b>,m,Genetics,Heritability,TRUE,FALSE,FALSE,TRUE,1,NA,no
2264,html-keyboard-response,108,99,2.0.0,785752,prrxk4q3fpj,llama,<b><font size=6>Hair color is heritable.</font></b>,z,Genetics,Heritability,TRUE,TRUE,TRUE,TRUE,1,NA,no
5901,html-keyboard-response,109,100,2.0.0,792154,prrxk4q3fpj,llama,<b><font size=6>Men have more chromosomes than women.</font></b>,m,Genetics,Chromosome,FALSE,FALSE,FALSE,TRUE,1,NA,no
15128,html-keyboard-response,6,1,2.0.0,241139,pt0qmzpyrnd,badger,<b><font size=6>Sunshine contains germs.</font></b>,m,Germs,Contamination,FALSE,FALSE,FALSE,TRUE,1,NA,nsi]
4530,html-keyboard-response,7,2,2.0.0,246172,pt0qmzpyrnd,badger,<b><font size=6>Germs enter the body through the skin.</font></b>,z,Germs,Infection,TRUE,FALSE,FALSE,FALSE,0,NA,nsi]
5377,html-keyboard-response,8,3,2.0.0,252051,pt0qmzpyrnd,badger,<b><font size=6>Being happy can make a person sick.</font></b>,m,Germs,Contagion,FALSE,FALSE,FALSE,TRUE,1,NA,nsi]
3044,html-keyboard-response,9,4,2.0.0,255597,pt0qmzpyrnd,badger,<b><font size=6>Water kills germs.</font></b>,m,Germs,Sterilization,TRUE,FALSE,FALSE,TRUE,1,NA,nsi]
3199,html-keyboard-response,10,5,2.0.0,259298,pt0qmzpyrnd,badger,<b><font size=6>Germs have an odor.</font></b>,m,Germs,Microbe,TRUE,FALSE,FALSE,TRUE,1,NA,nsi]
2504,html-keyboard-response,11,6,2.0.0,262303,pt0qmzpyrnd,badger,<b><font size=6>Germs have DNA.</font></b>,z,Germs,Microbe,FALSE,TRUE,TRUE,TRUE,1,NA,nsi]
3877,html-keyboard-response,12,7,2.0.0,266681,pt0qmzpyrnd,badger,<b><font size=6>Rotting meat contains germs.</font></b>,z,Germs,Contamination,TRUE,TRUE,TRUE,TRUE,1,NA,nsi]
4699,html-keyboard-response,13,8,2.0.0,271883,pt0qmzpyrnd,badger,<b><font size=6>Germs enter the body through the hair.</font></b>,m,Germs,Infection,FALSE,FALSE,FALSE,TRUE,1,NA,nsi]
2291,html-keyboard-response,14,9,2.0.0,274675,pt0qmzpyrnd,badger,<b><font size=6>Germs have feelings.</font></b>,m,Germs,Microbe,FALSE,FALSE,FALSE,TRUE,1,NA,nsi]
2368,html-keyboard-response,15,10,2.0.0,277546,pt0qmzpyrnd,badger,<b><font size=6>Heat kills germs.</font></b>,z,Germs,Sterilization,FALSE,TRUE,TRUE,TRUE,1,NA,nsi]
5451,html-keyboard-response,16,11,2.0.0,283498,pt0qmzpyrnd,badger,<b><font size=6>Being cold can make a person sick.</font></b>,z,Germs,Contagion,TRUE,FALSE,FALSE,FALSE,0,NA,nsi]
